NhiNumber,PatientName,DateOfBirth,PatientEmail,PatientPhone,Gender,SpecialistType,Reason,Urgency,Status,ReceivedAt,AssignedToEmail,ReferringGpEmail,LegacyCaseNo
M200398,Mason Russell,1955-05-09,m2.398@example.com,+64 22 2000398,Male,Ophthalmology,Glaucoma review,Routine,Booked,2025-03-07T16:26:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000398
M200399,Isla Reed,1956-06-10,m2.399@example.com,+64 22 2000399,Female,Pulmonology,Suspected ILD,SemiUrgent,Completed,2025-04-08T17:33:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000399
M200400,Ethan Bennett,1957-07-11,m2.400@example.com,+64 22 2000400,Male,Cardiology,Exertional chest pain,Urgent,Received,2025-05-09T08:40:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000400
M200401,Mia Reid,1958-08-12,m2.401@example.com,+64 22 2000401,Female,Orthopedics,Shoulder dislocation,Routine,Triaged,2025-06-10T09:47:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000401
M200402,Jack Singh,1959-09-13,m2.402@example.com,+64 22 2000402,Male,Neurology,Parkinsonism features,SemiUrgent,Accepted,2025-07-11T10:54:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000402
M200403,Ava Green,1960-10-14,m2.403@example.com,+64 22 2000403,Female,Dermatology,Chronic urticaria,Urgent,Declined,2025-08-12T11:01:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000403
M200404,William Clarke,1961-11-15,m2.404@example.com,+64 22 2000404,Male,Oncology,Abnormal imaging mass,Routine,Booked,2025-09-13T12:08:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000404
M200405,Charlotte Hughes,1962-12-16,m2.405@example.com,+64 22 2000405,Female,Gastroenterology,Iron deficiency anaemia,SemiUrgent,Completed,2025-10-14T13:15:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000405
M200406,James Russell,1963-01-17,m2.406@example.com,+64 22 2000406,Male,Ophthalmology,Diabetic retinopathy,Urgent,Received,2025-11-15T14:22:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000406
M200407,Harper Reed,1964-02-18,m2.407@example.com,+64 22 2000407,Female,Pulmonology,Hemoptysis investigation,Routine,Triaged,2025-12-16T15:29:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000407
M200408,Lucas Bennett,1965-03-19,m2.408@example.com,+64 22 2000408,Male,Cardiology,Heart failure optimisation,SemiUrgent,Accepted,2025-01-17T16:36:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000408
M200409,Ella Reid,1966-04-20,m2.409@example.com,+64 22 2000409,Female,Orthopedics,Back pain with sciatica,Urgent,Declined,2025-02-18T17:43:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000409
M200410,Benjamin Singh,1967-05-21,m2.410@example.com,+64 22 2000410,Male,Neurology,Recurrent migraines,Routine,Booked,2025-03-19T08:50:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000410
M200411,Grace Green,1968-06-22,m2.411@example.com,+64 22 2000411,Female,Dermatology,Widespread eczema,SemiUrgent,Completed,2025-04-20T09:57:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000411
M200412,Henry Clarke,1969-07-23,m2.412@example.com,+64 22 2000412,Male,Oncology,Suspected malignancy,Urgent,Received,2025-05-21T10:04:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000412
M200413,Ruby Hughes,1970-08-24,m2.413@example.com,+64 22 2000413,Female,Gastroenterology,IBD flare review,Routine,Triaged,2025-06-22T11:11:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000413
M200414,Oscar Russell,1971-09-25,m2.414@example.com,+64 22 2000414,Male,Ophthalmology,Red eye persistent,SemiUrgent,Accepted,2025-07-23T12:18:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000414
M200415,Zoe Reed,1972-10-26,m2.415@example.com,+64 22 2000415,Female,Pulmonology,Chronic cough 3 months,Urgent,Declined,2025-08-24T13:25:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000415
M200416,Leo Bennett,1973-11-27,m2.416@example.com,+64 22 2000416,Male,Cardiology,Palpitations with syncope,Routine,Booked,2025-09-25T14:32:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000416
M200417,Lily Reid,1974-12-28,m2.417@example.com,+64 22 2000417,Female,Orthopedics,Hip osteoarthritis,SemiUrgent,Completed,2025-10-26T15:39:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000417
M200418,Finn Singh,1975-01-01,m2.418@example.com,+64 22 2000418,Male,Neurology,TIA symptoms,Urgent,Received,2025-11-27T16:46:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000418
M200419,Chloe Green,1976-02-02,m2.419@example.com,+64 22 2000419,Female,Dermatology,Acne refractory,Routine,Triaged,2025-12-28T17:53:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000419
M200420,Archie Clarke,1977-03-03,m2.420@example.com,+64 22 2000420,Male,Oncology,Breast lump assessment,SemiUrgent,Accepted,2025-01-01T08:00:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000420
M200421,Emily Hughes,1978-04-04,m2.421@example.com,+64 22 2000421,Female,Gastroenterology,Rectal bleeding,Urgent,Declined,2025-02-02T09:07:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000421
M200422,George Russell,1979-05-05,m2.422@example.com,+64 22 2000422,Male,Ophthalmology,Cataract affecting driving,Routine,Booked,2025-03-03T10:14:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000422
M200423,Poppy Reed,1980-06-06,m2.423@example.com,+64 22 2000423,Female,Pulmonology,Asthma poorly controlled,SemiUrgent,Completed,2025-04-04T11:21:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000423
M200424,Harry Bennett,1981-07-07,m2.424@example.com,+64 22 2000424,Male,Cardiology,Abnormal ECG,Urgent,Received,2025-05-05T12:28:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000424
M200425,Ivy Reid,1982-08-08,m2.425@example.com,+64 22 2000425,Female,Orthopedics,Persistent knee pain,Routine,Triaged,2025-06-06T13:35:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000425
M200426,Jacob Singh,1983-09-09,m2.426@example.com,+64 22 2000426,Male,Neurology,New onset seizure,SemiUrgent,Accepted,2025-07-07T14:42:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000426
M200427,Sienna Green,1984-10-10,m2.427@example.com,+64 22 2000427,Female,Dermatology,Psoriasis not responding,Urgent,Declined,2025-08-08T15:49:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000427
M200428,Thomas Clarke,1985-11-11,m2.428@example.com,+64 22 2000428,Male,Oncology,Post-treatment follow-up,Routine,Booked,2025-09-09T16:56:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000428
M200429,Willow Hughes,1986-12-12,m2.429@example.com,+64 22 2000429,Female,Gastroenterology,Dysphagia assessment,SemiUrgent,Completed,2025-10-10T17:03:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000429
M200430,Daniel Russell,1987-01-13,m2.430@example.com,+64 22 2000430,Male,Ophthalmology,Sudden visual field loss,Urgent,Received,2025-11-11T08:10:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000430
M200431,Penelope Reed,1988-02-14,m2.431@example.com,+64 22 2000431,Female,Pulmonology,COPD exacerbation,Routine,Triaged,2025-12-12T09:17:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000431
M200432,Samuel Bennett,1989-03-15,m2.432@example.com,+64 22 2000432,Male,Cardiology,Atrial fibrillation review,SemiUrgent,Accepted,2025-01-13T10:24:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000432
M200433,Olivia Reid,1990-04-16,m2.433@example.com,+64 22 2000433,Female,Orthopedics,Ankle instability,Urgent,Declined,2025-02-14T11:31:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000433
M200434,Noah Singh,1991-05-17,m2.434@example.com,+64 22 2000434,Male,Neurology,Peripheral neuropathy,Routine,Booked,2025-03-15T12:38:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000434
M200435,Amelia Green,1992-06-18,m2.435@example.com,+64 22 2000435,Female,Dermatology,Suspicious pigmented lesion,SemiUrgent,Completed,2025-04-16T13:45:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000435
M200436,Liam Clarke,1993-07-19,m2.436@example.com,+64 22 2000436,Male,Oncology,Lymphadenopathy review,Urgent,Received,2025-05-17T14:52:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000436
M200437,Sophia Hughes,1994-08-20,m2.437@example.com,+64 22 2000437,Female,Gastroenterology,Abdominal pain weight loss,Routine,Triaged,2025-06-18T15:59:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000437
M200438,Mason Russell,1940-09-21,m2.438@example.com,+64 22 2000438,Male,Ophthalmology,Glaucoma review,SemiUrgent,Accepted,2025-07-19T16:06:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000438
M200439,Isla Reed,1941-10-22,m2.439@example.com,+64 22 2000439,Female,Pulmonology,Suspected ILD,Urgent,Declined,2025-08-20T17:13:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000439
M200440,Ethan Bennett,1942-11-23,m2.440@example.com,+64 22 2000440,Male,Cardiology,Exertional chest pain,Routine,Booked,2025-09-21T08:20:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000440
M200441,Mia Reid,1943-12-24,m2.441@example.com,+64 22 2000441,Female,Orthopedics,Shoulder dislocation,SemiUrgent,Completed,2025-10-22T09:27:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000441
M200442,Jack Singh,1944-01-25,m2.442@example.com,+64 22 2000442,Male,Neurology,Parkinsonism features,Urgent,Received,2025-11-23T10:34:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000442
M200443,Ava Green,1945-02-26,m2.443@example.com,+64 22 2000443,Female,Dermatology,Chronic urticaria,Routine,Triaged,2025-12-24T11:41:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000443
M200444,William Clarke,1946-03-27,m2.444@example.com,+64 22 2000444,Male,Oncology,Abnormal imaging mass,SemiUrgent,Accepted,2025-01-25T12:48:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000444
M200445,Charlotte Hughes,1947-04-28,m2.445@example.com,+64 22 2000445,Female,Gastroenterology,Iron deficiency anaemia,Urgent,Declined,2025-02-26T13:55:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000445
M200446,James Russell,1948-05-01,m2.446@example.com,+64 22 2000446,Male,Ophthalmology,Diabetic retinopathy,Routine,Booked,2025-03-27T14:02:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000446
M200447,Harper Reed,1949-06-02,m2.447@example.com,+64 22 2000447,Female,Pulmonology,Hemoptysis investigation,SemiUrgent,Completed,2025-04-28T15:09:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000447
M200448,Lucas Bennett,1950-07-03,m2.448@example.com,+64 22 2000448,Male,Cardiology,Heart failure optimisation,Urgent,Received,2025-05-01T16:16:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000448
M200449,Ella Reid,1951-08-04,m2.449@example.com,+64 22 2000449,Female,Orthopedics,Back pain with sciatica,Routine,Triaged,2025-06-02T17:23:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000449
M200450,Benjamin Singh,1952-09-05,m2.450@example.com,+64 22 2000450,Male,Neurology,Recurrent migraines,SemiUrgent,Accepted,2025-07-03T08:30:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000450
M200451,Grace Green,1953-10-06,m2.451@example.com,+64 22 2000451,Female,Dermatology,Widespread eczema,Urgent,Declined,2025-08-04T09:37:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000451
M200452,Henry Clarke,1954-11-07,m2.452@example.com,+64 22 2000452,Male,Oncology,Suspected malignancy,Routine,Booked,2025-09-05T10:44:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000452
M200453,Ruby Hughes,1955-12-08,m2.453@example.com,+64 22 2000453,Female,Gastroenterology,IBD flare review,SemiUrgent,Completed,2025-10-06T11:51:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000453
M200454,Oscar Russell,1956-01-09,m2.454@example.com,+64 22 2000454,Male,Ophthalmology,Red eye persistent,Urgent,Received,2025-11-07T12:58:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000454
M200455,Zoe Reed,1957-02-10,m2.455@example.com,+64 22 2000455,Female,Pulmonology,Chronic cough 3 months,Routine,Triaged,2025-12-08T13:05:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000455
M200456,Leo Bennett,1958-03-11,m2.456@example.com,+64 22 2000456,Male,Cardiology,Palpitations with syncope,SemiUrgent,Accepted,2025-01-09T14:12:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000456
M200457,Lily Reid,1959-04-12,m2.457@example.com,+64 22 2000457,Female,Orthopedics,Hip osteoarthritis,Urgent,Declined,2025-02-10T15:19:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000457
M200458,Finn Singh,1960-05-13,m2.458@example.com,+64 22 2000458,Male,Neurology,TIA symptoms,Routine,Booked,2025-03-11T16:26:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000458
M200459,Chloe Green,1961-06-14,m2.459@example.com,+64 22 2000459,Female,Dermatology,Acne refractory,SemiUrgent,Completed,2025-04-12T17:33:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000459
M200460,Archie Clarke,1962-07-15,m2.460@example.com,+64 22 2000460,Male,Oncology,Breast lump assessment,Urgent,Received,2025-05-13T08:40:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000460
M200461,Emily Hughes,1963-08-16,m2.461@example.com,+64 22 2000461,Female,Gastroenterology,Rectal bleeding,Routine,Triaged,2025-06-14T09:47:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000461
M200462,George Russell,1964-09-17,m2.462@example.com,+64 22 2000462,Male,Ophthalmology,Cataract affecting driving,SemiUrgent,Accepted,2025-07-15T10:54:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000462
M200463,Poppy Reed,1965-10-18,m2.463@example.com,+64 22 2000463,Female,Pulmonology,Asthma poorly controlled,Urgent,Declined,2025-08-16T11:01:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000463
M200464,Harry Bennett,1966-11-19,m2.464@example.com,+64 22 2000464,Male,Cardiology,Abnormal ECG,Routine,Booked,2025-09-17T12:08:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000464
M200465,Ivy Reid,1967-12-20,m2.465@example.com,+64 22 2000465,Female,Orthopedics,Persistent knee pain,SemiUrgent,Completed,2025-10-18T13:15:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000465
M200466,Jacob Singh,1968-01-21,m2.466@example.com,+64 22 2000466,Male,Neurology,New onset seizure,Urgent,Received,2025-11-19T14:22:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000466
M200467,Sienna Green,1969-02-22,m2.467@example.com,+64 22 2000467,Female,Dermatology,Psoriasis not responding,Routine,Triaged,2025-12-20T15:29:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000467
M200468,Thomas Clarke,1970-03-23,m2.468@example.com,+64 22 2000468,Male,Oncology,Post-treatment follow-up,SemiUrgent,Accepted,2025-01-21T16:36:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000468
M200469,Willow Hughes,1971-04-24,m2.469@example.com,+64 22 2000469,Female,Gastroenterology,Dysphagia assessment,Urgent,Declined,2025-02-22T17:43:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000469
M200470,Daniel Russell,1972-05-25,m2.470@example.com,+64 22 2000470,Male,Ophthalmology,Sudden visual field loss,Routine,Booked,2025-03-23T08:50:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000470
M200471,Penelope Reed,1973-06-26,m2.471@example.com,+64 22 2000471,Female,Pulmonology,COPD exacerbation,SemiUrgent,Completed,2025-04-24T09:57:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000471
M200472,Samuel Bennett,1974-07-27,m2.472@example.com,+64 22 2000472,Male,Cardiology,Atrial fibrillation review,Urgent,Received,2025-05-25T10:04:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000472
M200473,Olivia Reid,1975-08-28,m2.473@example.com,+64 22 2000473,Female,Orthopedics,Ankle instability,Routine,Triaged,2025-06-26T11:11:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000473
M200474,Noah Singh,1976-09-01,m2.474@example.com,+64 22 2000474,Male,Neurology,Peripheral neuropathy,SemiUrgent,Accepted,2025-07-27T12:18:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000474
M200475,Amelia Green,1977-10-02,m2.475@example.com,+64 22 2000475,Female,Dermatology,Suspicious pigmented lesion,Urgent,Declined,2025-08-28T13:25:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000475
M200476,Liam Clarke,1978-11-03,m2.476@example.com,+64 22 2000476,Male,Oncology,Lymphadenopathy review,Routine,Booked,2025-09-01T14:32:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000476
M200477,Sophia Hughes,1979-12-04,m2.477@example.com,+64 22 2000477,Female,Gastroenterology,Abdominal pain weight loss,SemiUrgent,Completed,2025-10-02T15:39:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000477
M200478,Mason Russell,1980-01-05,m2.478@example.com,+64 22 2000478,Male,Ophthalmology,Glaucoma review,Urgent,Received,2025-11-03T16:46:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000478
M200479,Isla Reed,1981-02-06,m2.479@example.com,+64 22 2000479,Female,Pulmonology,Suspected ILD,Routine,Triaged,2025-12-04T17:53:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000479
M200480,Ethan Bennett,1982-03-07,m2.480@example.com,+64 22 2000480,Male,Cardiology,Exertional chest pain,SemiUrgent,Accepted,2025-01-05T08:00:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000480
M200481,Mia Reid,1983-04-08,m2.481@example.com,+64 22 2000481,Female,Orthopedics,Shoulder dislocation,Urgent,Declined,2025-02-06T09:07:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000481
M200482,Jack Singh,1984-05-09,m2.482@example.com,+64 22 2000482,Male,Neurology,Parkinsonism features,Routine,Booked,2025-03-07T10:14:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000482
M200483,Ava Green,1985-06-10,m2.483@example.com,+64 22 2000483,Female,Dermatology,Chronic urticaria,SemiUrgent,Completed,2025-04-08T11:21:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000483
M200484,William Clarke,1986-07-11,m2.484@example.com,+64 22 2000484,Male,Oncology,Abnormal imaging mass,Urgent,Received,2025-05-09T12:28:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000484
M200485,Charlotte Hughes,1987-08-12,m2.485@example.com,+64 22 2000485,Female,Gastroenterology,Iron deficiency anaemia,Routine,Triaged,2025-06-10T13:35:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000485
M200486,James Russell,1988-09-13,m2.486@example.com,+64 22 2000486,Male,Ophthalmology,Diabetic retinopathy,SemiUrgent,Accepted,2025-07-11T14:42:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000486
M200487,Harper Reed,1989-10-14,m2.487@example.com,+64 22 2000487,Female,Pulmonology,Hemoptysis investigation,Urgent,Declined,2025-08-12T15:49:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000487
M200488,Lucas Bennett,1990-11-15,m2.488@example.com,+64 22 2000488,Male,Cardiology,Heart failure optimisation,Routine,Booked,2025-09-13T16:56:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000488
M200489,Ella Reid,1991-12-16,m2.489@example.com,+64 22 2000489,Female,Orthopedics,Back pain with sciatica,SemiUrgent,Completed,2025-10-14T17:03:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000489
M200490,Benjamin Singh,1992-01-17,m2.490@example.com,+64 22 2000490,Male,Neurology,Recurrent migraines,Urgent,Received,2025-11-15T08:10:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000490
M200491,Grace Green,1993-02-18,m2.491@example.com,+64 22 2000491,Female,Dermatology,Widespread eczema,Routine,Triaged,2025-12-16T09:17:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000491
M200492,Henry Clarke,1994-03-19,m2.492@example.com,+64 22 2000492,Male,Oncology,Suspected malignancy,SemiUrgent,Accepted,2025-01-17T10:24:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000492
M200493,Ruby Hughes,1940-04-20,m2.493@example.com,+64 22 2000493,Female,Gastroenterology,IBD flare review,Urgent,Declined,2025-02-18T11:31:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000493
M200494,Oscar Russell,1941-05-21,m2.494@example.com,+64 22 2000494,Male,Ophthalmology,Red eye persistent,Routine,Booked,2025-03-19T12:38:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000494
M200495,Zoe Reed,1942-06-22,m2.495@example.com,+64 22 2000495,Female,Pulmonology,Chronic cough 3 months,SemiUrgent,Completed,2025-04-20T13:45:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000495
M200496,Leo Bennett,1943-07-23,m2.496@example.com,+64 22 2000496,Male,Cardiology,Palpitations with syncope,Urgent,Received,2025-05-21T14:52:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000496
M200497,Lily Reid,1944-08-24,m2.497@example.com,+64 22 2000497,Female,Orthopedics,Hip osteoarthritis,Routine,Triaged,2025-06-22T15:59:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000497
M200498,Finn Singh,1945-09-25,m2.498@example.com,+64 22 2000498,Male,Neurology,TIA symptoms,SemiUrgent,Accepted,2025-07-23T16:06:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000498
M200499,Chloe Green,1946-10-26,m2.499@example.com,+64 22 2000499,Female,Dermatology,Acne refractory,Urgent,Declined,2025-08-24T17:13:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000499
M200500,Archie Clarke,1947-11-27,m2.500@example.com,+64 22 2000500,Male,Oncology,Breast lump assessment,Routine,Booked,2025-09-25T08:20:00,admin@referwell.com,gp2@referwell.com,LEG-M2-000500
M200501,Emily Hughes,1948-12-28,m2.501@example.com,+64 22 2000501,Female,Gastroenterology,Rectal bleeding,SemiUrgent,Completed,2025-10-26T09:27:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-000501
